"Species","pa","X","Y","Bio2","Bio3","Bio9","Bio15","Bio18","Bio19"
"Chromolaena odorata",0,88.4291666666667,25.1125,10.4666662216187,42.5474243164062,19.4166660308838,103.981262207031,703,27
"Chromolaena odorata",0,88.1041666666667,24.0291666666667,10.7833337783813,43.3065605163574,19.6833324432373,114.191917419434,335,29
"Chromolaena odorata",0,90.4375,22.6958333333333,9.01666641235352,42.7330169677734,20.2333335876465,90.9185256958008,819,43
"Chromolaena odorata",0,89.5125,24.9875,9.69999980926514,43.1111068725586,20.1499996185303,96.4928970336914,1068,29
"Chromolaena odorata",0,92.4708333333333,22.5791666666667,9.10000038146973,46.4285697937012,19.6000003814697,102.213226318359,1042,36
"Chromolaena odorata",0,88.0458333333333,25.0875,10.7749996185303,41.9260711669922,18.3333339691162,108.225570678711,629,26
"Chromolaena odorata",0,88.6375,23.8125,10.9250001907349,42.3449630737305,19.3333339691162,99.6080627441406,453,29
"Chromolaena odorata",0,90.2791666666667,23.2458333333333,9.35833263397217,42.5378799438477,19.9333324432373,85.4224166870117,772,43
"Chromolaena odorata",0,91.0708333333333,24.7041666666667,8.82499980926514,43.0487785339355,19.2333335876465,90.0424346923828,1255,34
"Chromolaena odorata",0,88.2208333333333,24.6875,10.9166660308838,41.987174987793,19.5,100.605003356934,376,31
"Chromolaena odorata",0,89.0208333333333,22.4291666666667,8.70833301544189,41.6666679382324,20.783332824707,94.6460952758789,498,52
"Chromolaena odorata",0,92.5041666666667,26.4625,9.49166679382324,44.7720108032227,18.466667175293,89.1068572998047,713,29
"Chromolaena odorata",0,90.8875,24.1125,9.64166641235352,44.431640625,19.2999992370605,87.8722381591797,1202,30
"Chromolaena odorata",0,88.4458333333333,26.7625,9.625,46.2740364074707,19.7999992370605,114.053184509277,2329,30
"Chromolaena odorata",0,91.3625,26.4875,9.61666679382324,46.9105682373047,19.5166664123535,94.9469680786133,925,38
"Chromolaena odorata",0,91.9458333333333,22.7458333333333,9.14166736602783,46.1700325012207,20.0833339691162,102.259956359863,984,30
"Chromolaena odorata",0,88.9125,24.7041666666667,9.73333358764648,42.5036354064941,20.033332824707,97.6880493164062,876,31
"Chromolaena odorata",0,91.2791666666667,26.7541666666667,9.84166622161865,47.7750816345215,19.6000003814697,98.5944595336914,1327,46
"Chromolaena odorata",0,89.3208333333333,24.6708333333333,9.83333301544189,42.5685424804688,20,95.5293197631836,945,33
"Chromolaena odorata",0,92.6041666666667,22.3125,9.125,45.8542709350586,19.6333332061768,105.248825073242,1007,34
"Chromolaena odorata",0,89.2875,22.6875,9.18333339691162,41.9330291748047,21.1833343505859,90.0633544921875,543,55
"Chromolaena odorata",0,90.6708333333333,26.5708333333333,9.50833320617676,47.3051452636719,20.1499996185303,102.777229309082,1493,36
"Chromolaena odorata",0,88.5291666666667,23.1458333333333,10.783332824707,42.9614906311035,20.0499992370605,97.7610549926758,432,31
"Chromolaena odorata",0,90.4375,25.9791666666667,9.18333339691162,46.1474075317383,19.033332824707,100.584594726562,1259,26
"Chromolaena odorata",0,92.6541666666667,20.8875,7.93333339691162,45.075756072998,22.1500015258789,123.759147644043,1476,28
"Chromolaena odorata",0,89.8125,22.4375,8.73333263397217,41.987174987793,20.716667175293,94.0634918212891,695,54
"Chromolaena odorata",0,90.4875,24.8125,9.17499923706055,44.3236694335938,19.5,95.8787689208984,1292,25
"Chromolaena odorata",0,89.6458333333333,23.7958333333333,9.73333358764648,41.2429389953613,19.3166656494141,84.9753189086914,624,40
"Chromolaena odorata",0,92.5958333333333,24.5708333333333,10.466667175293,48.9096565246582,19.0500011444092,77.6535568237305,1279,67
"Chromolaena odorata",0,88.5458333333333,22.2208333333333,9.05833339691162,41.9367256164551,20.8333339691162,100.189628601074,447,43
"Chromolaena odorata",0,89.0375,25.6791666666667,9.97500038146973,44.1371688842773,19.6333332061768,101.644645690918,1239,26
"Chromolaena odorata",0,89.7625,26.2791666666667,9.75833320617676,47.1417083740234,19.8166656494141,108.230773925781,1646,22
"Chromolaena odorata",0,92.3708333333333,21.5208333333333,7.88333320617676,46.1013679504395,20.033332824707,115.638412475586,1333,41
"Chromolaena odorata",0,91.5958333333333,26.4291666666667,9.47500038146973,46.2195091247559,19.3833332061768,94.9560699462891,745,36
"Chromolaena odorata",0,91.9625,21.9375,8.44999980926514,45.9239120483398,21.2000007629395,111.251495361328,1112,36
"Chromolaena odorata",0,90.9875,24.1708333333333,9.19166660308838,43.5624008178711,19.3833332061768,87.5707778930664,1198,30
"Chromolaena odorata",0,89.8291666666667,26.9291666666667,7.38333368301392,39.909912109375,10.8333339691162,95.7366714477539,1385,77
"Chromolaena odorata",0,90.8875,23.6625,9.34166622161865,44.6969718933105,19.8333320617676,88.2960739135742,1178,31
"Chromolaena odorata",0,92.4291666666667,21.0375,7.87500047683716,45.7848892211914,20.9333343505859,122.367362976074,1466,31
"Chromolaena odorata",0,88.4541666666667,21.6458333333333,6.76666688919067,39.1136779785156,21.3833332061768,102.096229553223,397,41
"Chromolaena odorata",0,92.1708333333333,21.9208333333333,8.83333301544189,46.2478141784668,20.8666667938232,112.81600189209,1141,34
"Chromolaena odorata",0,92.2791666666667,24.0208333333333,9.40833377838135,47.7580375671387,17.3166675567627,84.3051376342773,1633,56
"Chromolaena odorata",0,90.5875,25.6208333333333,8.71666717529297,45.1640739440918,17.1666660308838,104.886367797852,2820,38
"Chromolaena odorata",0,92.4458333333333,25.4625,9.14166641235352,46.170036315918,13.4333333969116,103.00772857666,1895,35
"Chromolaena odorata",0,92.5958333333333,25.2208333333333,8.71666717529297,45.1640777587891,12.8500003814697,99.357177734375,1931,44
"Chromolaena odorata",0,92.2125,21.5958333333333,8.32499980926514,46.5083808898926,21.0166664123535,115.42374420166,1236,37
"Chromolaena odorata",0,92.0875,23.2375,9.95833301544189,46.9732704162598,19.8166656494141,91.0338821411133,849,34
"Chromolaena odorata",0,91.8125,23.3291666666667,9.82499980926514,46.3443412780762,19.4166660308838,91.3932037353516,907,36
"Chromolaena odorata",0,91.6958333333333,26.0958333333333,8.95833301544189,44.7916679382324,17.6000003814697,90.7112655639648,1101,36
"Chromolaena odorata",0,89.8791666666667,23.5875,9.57499980926514,41.9956169128418,19.4833335876465,83.9947128295898,719,45
"Chromolaena odorata",0,90.1958333333333,23.3208333333333,9.5583324432373,42.4814796447754,19.7999992370605,84.8196105957031,772,44
"Chromolaena odorata",0,92.0541666666667,24.2125,10.1499996185303,46.5596351623535,18.5166664123535,81.0463638305664,1222,52
"Chromolaena odorata",0,88.7041666666667,22.0208333333333,7.80833292007446,40.668399810791,21.0666656494141,99.9737319946289,451,46
"Chromolaena odorata",0,92.2041666666667,24.3375,10.341667175293,47.438835144043,18.7000007629395,79.8998184204102,1019,55
"Chromolaena odorata",0,92.6208333333333,23.0708333333333,9.06666660308838,47.7193031311035,17.5166664123535,92.0735549926758,1051,51
"Chromolaena odorata",0,91.1875,24.8291666666667,8.77499961853027,43.6567153930664,19.25,90.2092819213867,1366,37
"Chromolaena odorata",0,89.9958333333333,24.2208333333333,9.59166622161865,42.0687141418457,18.9833335876465,89.1659774780273,967,33
"Chromolaena odorata",0,92.9208333333333,26.9125,9.53333377838135,44.5482902526855,17.9333343505859,90.2142715454102,1099,50
"Chromolaena odorata",0,91.8625,24.0625,10.2083339691162,46.1915550231934,18.5500011444092,81.5369567871094,1116,45
"Chromolaena odorata",0,90.3291666666667,25.5625,8.11666679382324,44.3533668518066,15.7666673660278,110.376853942871,4037,54
"Chromolaena odorata",0,92.3125,24.7541666666667,10.0583333969116,47.8968238830566,18.5666656494141,83.0090942382812,1470,66
"Chromolaena odorata",0,91.0958333333333,23.0958333333333,8.625,44.230770111084,20.3999996185303,95.5670394897461,906,34
"Chromolaena odorata",0,91.2458333333333,23.9291666666667,10.1333332061768,45.238094329834,19.2666664123535,87.6181564331055,1167,30
"Chromolaena odorata",0,88.2625,24.4458333333333,10.9499998092651,42.1153869628906,19.8833332061768,99.9418258666992,387,33
"Chromolaena odorata",0,90.3458333333333,26.0375,9.36666679382324,46.8333320617676,19.3500003814697,101.244384765625,1179,25
"Chromolaena odorata",0,92.6875,22.8208333333333,9.14999961853027,46.4467010498047,18.9333343505859,96.5242767333984,944,37
"Chromolaena odorata",0,88.1291666666667,24.2791666666667,11.125,43.1201553344727,20.0666656494141,104.616607666016,356,33
"Chromolaena odorata",0,88.2625,22.7208333333333,10.0249996185303,42.6595764160156,20.2999992370605,97.9723510742188,409,37
"Chromolaena odorata",0,89.1125,23.5041666666667,10.4833326339722,42.7891120910645,19.6333332061768,89.7826614379883,535,37
"Chromolaena odorata",0,92.9875,22.7208333333333,8.66666698455811,47.101448059082,16.0499992370605,95.6815032958984,955,50
"Chromolaena odorata",0,88.8458333333333,25.3291666666667,10.3000001907349,43.2773132324219,19.5499992370605,101.328247070312,1049,28
"Chromolaena odorata",0,90.4041666666667,26.2041666666667,9.31666660308838,47.5340118408203,19.3166656494141,102.287406921387,1250,26
"Chromolaena odorata",0,88.9625,25.7541666666667,9.94166660308838,43.9896774291992,19.533332824707,102.976318359375,1271,25
"Chromolaena odorata",0,92.1791666666667,24.0791666666667,10.2749996185303,46.7045402526855,18.6499996185303,79.3806457519531,1088,50
"Chromolaena odorata",0,92.5208333333333,24.8041666666667,10.1416664123535,48.5247192382812,18.783332824707,80.7564392089844,1295,67
"Chromolaena odorata",0,88.3708333333333,22.0125,8.5,41.6666641235352,21.0499992370605,101.607971191406,421,41
"Chromolaena odorata",0,88.9625,23.5458333333333,10.6750001907349,42.6999969482422,19.5666656494141,92.5749053955078,514,34
"Chromolaena odorata",0,89.4208333333333,25.4291666666667,9.625,43.5520362854004,19.8666667938232,98.837043762207,1219,25
"Chromolaena odorata",0,91.6458333333333,25.0875,9.96666622161865,47.2353858947754,19.75,91.1094436645508,1721,46
"Chromolaena odorata",0,89.3458333333333,26.1875,9.90833282470703,45.6605224609375,19.783332824707,107.911849975586,1643,23
"Chromolaena odorata",0,89.3125,22.7541666666667,9.22500038146973,41.9318161010742,21.283332824707,89.8129501342773,553,54
"Chromolaena odorata",0,90.8791666666667,26.5125,9.44999980926514,47.9695434570312,20.033332824707,98.979850769043,1241,37
"Chromolaena odorata",0,92.1541666666667,26.3875,9.48333263397217,47.4166679382324,18.6666660308838,87.8860702514648,621,29
"Chromolaena odorata",0,92.4208333333333,20.9458333333333,7.96666717529297,46.588695526123,20.7999992370605,121.968475341797,1514,35
"Chromolaena odorata",0,91.2708333333333,26.6458333333333,9.73333263397217,47.2491912841797,19.7000007629395,97.2686920166016,1157,43
"Chromolaena odorata",0,89.8875,26.9708333333333,7.85833358764648,41.1431045532227,12.5500001907349,94.5988616943359,1218,66
"Chromolaena odorata",0,90.3458333333333,25.8208333333333,8.94999980926514,45.202018737793,18.3333339691162,101.77954864502,1713,28
"Chromolaena odorata",0,92.3541666666667,24.0791666666667,10.1833333969116,47.3643417358398,18.5166664123535,78.6013793945312,1098,51
"Chromolaena odorata",0,91.9291666666667,22.0708333333333,8.53333282470703,46.1261253356934,21.2000007629395,110.165222167969,1084,35
"Chromolaena odorata",0,92.5208333333333,24.8708333333333,10.1750001907349,48.684211730957,18.9166660308838,81.3160934448242,1314,66
"Chromolaena odorata",0,92.0708333333333,23.8041666666667,10.0500001907349,46.5277786254883,18.4500007629395,82.5685424804688,1160,47
"Chromolaena odorata",0,88.0208333333333,26.5041666666667,10.1833333969116,45.0589981079102,19.3666667938232,115.434020996094,1558,25
"Chromolaena odorata",0,89.1625,24.4041666666667,10.1166667938232,41.4617500305176,19.783332824707,94.6118927001953,537,31
"Chromolaena odorata",0,90.3458333333333,22.9291666666667,9.05833339691162,42.5273857116699,20.1499996185303,87.028694152832,764,44
"Chromolaena odorata",0,91.3291666666667,25.4625,8.60833358764648,45.789005279541,11.3999996185303,110.737396240234,4678,78
"Chromolaena odorata",0,92.6708333333333,26.4791666666667,9.50833320617676,44.6400604248047,18.3833332061768,89.4137420654297,753,31
"Chromolaena odorata",0,91.7041666666667,23.4458333333333,9.96666717529297,45.9293441772461,19.25,89.7143630981445,1129,37
"Chromolaena odorata",0,92.1291666666667,25.7958333333333,9.10000038146973,45.7286415100098,14.4333333969116,102.297355651855,1976,36
"Chromolaena odorata",0,88.0791666666667,21.6708333333333,7.30833339691162,39.5045013427734,21.25,103.553703308105,379,41
"Chromolaena odorata",0,92.2958333333333,24.4375,10.2083330154419,47.260799407959,18.5499992370605,79.4643249511719,1103,61
"Chromolaena odorata",0,89.4708333333333,25.4625,9.56666660308838,43.683406829834,19.9166660308838,98.832893371582,1255,25
"Chromolaena odorata",0,90.0125,24.5291666666667,9.51666641235352,42.8678665161133,19.1666660308838,92.7937164306641,1045,31
"Chromolaena odorata",0,88.1125,26.5458333333333,10.5583333969116,46.1062545776367,19.6666660308838,113.787590026855,1562,24
"Chromolaena odorata",0,88.9958333333333,21.9208333333333,7.47499990463257,40.1881713867188,20.9333324432373,99.7286682128906,491,49
"Chromolaena odorata",0,92.6208333333333,22.6791666666667,9.35833358764648,46.3283805847168,19.7999992370605,99.3034973144531,919,32
"Chromolaena odorata",0,92.7875,25.0708333333333,9.34166717529297,47.4196281433105,16,85.7571258544922,1410,54
"Chromolaena odorata",0,92.6125,21.0875,8.14166641235352,45.2314834594727,21.9500007629395,122.648719787598,1423,29
"Chromolaena odorata",0,90.6208333333333,25.4625,8.59999942779541,43.8775520324707,17.4333343505859,102.885627746582,2143,34
"Chromolaena odorata",0,91.4208333333333,26.4791666666667,9.61666679382324,46.9105682373047,19.5166664123535,95.0353317260742,888,38
"Chromolaena odorata",0,92.6791666666667,23.7708333333333,9.58333396911621,48.6463623046875,17.1833324432373,80.2637939453125,1118,48
"Chromolaena odorata",0,92.5375,23.6625,9.45833301544189,47.2916641235352,17.9500007629395,81.8559417724609,979,44
"Chromolaena odorata",0,88.7041666666667,23.6958333333333,10.9083337783813,42.1171188354492,19.3666667938232,97.972785949707,467,30
"Chromolaena odorata",0,91.6041666666667,26.1375,9.59999942779541,46.3768081665039,18.283332824707,87.6520843505859,917,35
"Chromolaena odorata",0,92.1208333333333,23.9875,10.158332824707,46.8125953674316,18.4166660308838,80.9711380004883,1180,51
"Chromolaena odorata",0,90.8458333333333,21.9625,7.27500057220459,41.101692199707,21.466667175293,103.483222961426,1612,45
"Chromolaena odorata",0,89.6875,22.9291666666667,9.15833377838135,42.3996887207031,20.533332824707,88.2036056518555,654,52
"Chromolaena odorata",0,89.4708333333333,23.6291666666667,10.25,41.4979782104492,19.3999996185303,86.1248321533203,616,42
"Chromolaena odorata",0,91.4708333333333,26.9708333333333,8.39999961853027,42.6395950317383,14.1166667938232,97.3600006103516,1343,65
"Chromolaena odorata",0,91.2625,23.9291666666667,10.2083330154419,45.3703689575195,19.216667175293,87.4836120605469,1155,30
"Chromolaena odorata",0,88.7125,25.3125,10.5250005722046,42.6113357543945,19.466667175293,102.320465087891,1011,28
"Chromolaena odorata",0,90.0375,22.7125,8.88333320617676,42.3015823364258,20.2666664123535,90.4909973144531,737,50
"Chromolaena odorata",0,89.5375,24.8541666666667,9.68333339691162,43.037036895752,20.1333332061768,95.9910049438477,1027,31
"Chromolaena odorata",0,89.0958333333333,23.9708333333333,10.5416660308838,41.1783828735352,19.033332824707,91.6032867431641,535,32
"Chromolaena odorata",0,88.2208333333333,26.1375,10.4166660308838,44.326244354248,19.466667175293,110.845420837402,1335,23
"Chromolaena odorata",0,91.4958333333333,26.4208333333333,9.44999980926514,46.0975570678711,19.3999996185303,94.1991958618164,798,37
"Chromolaena odorata",0,89.7541666666667,25.4958333333333,9.63333320617676,43.5897445678711,19.3999996185303,98.8374862670898,1205,22
"Chromolaena odorata",0,91.3958333333333,25.5041666666667,8.66666698455811,45.8553771972656,11.1999998092651,109.355262756348,4261,74
"Chromolaena odorata",0,90.9375,25.5291666666667,8.75,46.0526313781738,15.6333332061768,108.358276367188,3744,53
"Chromolaena odorata",0,88.3208333333333,24.7458333333333,10.4583330154419,42.5135498046875,19.6166667938232,100.728080749512,658,30
"Chromolaena odorata",0,90.7708333333333,23.6125,9.33333301544189,44.0251579284668,19.8999996185303,87.7100830078125,1172,34
"Chromolaena odorata",0,89.2541666666667,25.9708333333333,9.57499980926514,44.3287048339844,18.783332824707,105.028244018555,1445,23
"Chromolaena odorata",0,89.0125,23.1458333333333,10.2916660308838,43.0613670349121,20.0666675567627,91.4997177124023,513,42
"Chromolaena odorata",0,89.6708333333333,26.6458333333333,10.0583333969116,48.8268585205078,20.1833324432373,108.581031799316,2092,33
"Chromolaena odorata",0,90.3458333333333,24.6625,9.29166698455811,43.4189987182617,19.3833332061768,95.0459823608398,1189,25
"Chromolaena odorata",0,89.4625,26.3458333333333,9.79999923706055,46.2264137268066,19.783332824707,108.998916625977,1758,25
"Chromolaena odorata",0,88.2041666666667,23.2791666666667,11.1083335876465,43.223087310791,20.6166667938232,99.1807632446289,360,32
"Chromolaena odorata",0,92.8625,24.2875,9.81666660308838,47.8861808776855,18.1499996185303,77.4585342407227,1050,54
"Chromolaena odorata",0,90.6625,24.9125,9.44166660308838,45.1754341125488,19.4833335876465,95.2460479736328,1383,25
"Chromolaena odorata",0,92.0291666666667,26.2541666666667,9.35833263397217,46.3283805847168,18.4833335876465,88.0312805175781,646,29
"Chromolaena odorata",0,89.4041666666667,25.2541666666667,9.69166660308838,43.2663726806641,19.9333343505859,97.8049697875977,1139,28
"Chromolaena odorata",0,90.9708333333333,26.6791666666667,9.44999980926514,47.25,19.7333335876465,99.3551864624023,1369,42
"Chromolaena odorata",0,91.9791666666667,23.9958333333333,10.4250001907349,46.5401802062988,18.783332824707,80.8233413696289,1060,46
"Chromolaena odorata",0,92.3958333333333,25.6708333333333,9.09166622161865,45.4583320617676,13.716667175293,101.254302978516,1698,34
"Chromolaena odorata",0,88.9541666666667,21.8125,7.57500028610229,40.5080184936523,20.8333339691162,100.551170349121,476,46
"Chromolaena odorata",0,89.9541666666667,23.6875,9.35000038146973,41.3716812133789,19.466667175293,83.9320602416992,717,43
"Chromolaena odorata",0,92.4708333333333,22.3041666666667,8.82499980926514,46.2041854858398,19.3333339691162,106.54825592041,1133,40
"Chromolaena odorata",0,90.9291666666667,26.8875,8.15833377838135,43.1657867431641,15.0666666030884,99.4334259033203,1618,68
"Chromolaena odorata",0,92.2625,21.8291666666667,8.59166717529297,45.7003555297852,20.5,113.747978210449,1182,35
"Chromolaena odorata",0,88.2791666666667,25.2708333333333,10.8249998092651,41.7953643798828,18.2333335876465,107.154983520508,718,27
"Chromolaena odorata",0,88.8958333333333,24.1875,10.3583326339722,41.2682609558105,18.7666664123535,96.9054260253906,512,30
"Chromolaena odorata",0,90.6958333333333,25.3875,8.29166603088379,44.8198165893555,16.6333332061768,106.936393737793,2986,44
"Chromolaena odorata",0,92.4875,21.3125,8.05000019073486,45.480224609375,21.8500003814697,119.418922424316,1349,33
"Chromolaena odorata",0,91.2541666666667,24.7708333333333,8.79166603088379,43.739631652832,19.2666664123535,89.3413848876953,1364,38
"Chromolaena odorata",0,92.4708333333333,23.8291666666667,8.95000076293945,49.1758232116699,16.216667175293,82.853889465332,1476,57
"Chromolaena odorata",0,92.1291666666667,21.8125,8.43333339691162,46.3369979858398,20.8166656494141,113.257865905762,1195,39
"Chromolaena odorata",0,90.2291666666667,26.8958333333333,8.43333339691162,45.5855865478516,17.533332824707,110.820587158203,2011,60
"Chromolaena odorata",0,92.9791666666667,24.1791666666667,9.60833358764648,47.8026542663574,17.3833332061768,79.0229721069336,998,49
"Chromolaena odorata",0,92.3625,21.6291666666667,8.54166698455811,45.9229354858398,20.6666660308838,115.661514282227,1223,34
"Chromolaena odorata",0,88.4958333333333,23.7125,11.2250003814697,42.680606842041,19.5833320617676,102.011054992676,419,28
"Chromolaena odorata",0,88.6375,22.2625,8.93333339691162,41.9405288696289,20.8500003814697,98.4748764038086,449,46
"Chromolaena odorata",0,89.8958333333333,26.5291666666667,10.2749996185303,49.399040222168,20.1499996185303,108.07299041748,1610,27
"Chromolaena odorata",0,88.8125,23.9291666666667,10.8249998092651,41.6346130371094,18.9833335876465,96.510498046875,496,31
"Chromolaena odorata",0,89.7375,22.5208333333333,8.56666660308838,41.5857582092285,20.8999996185303,92.4259033203125,662,54
"Chromolaena odorata",0,88.9958333333333,22.1791666666667,8.35000038146973,41.1330032348633,20.6333332061768,97.5403594970703,497,51
"Chromolaena odorata",0,90.4291666666667,26.3791666666667,9.64166736602783,48.4505882263184,19.466667175293,103.367546081543,1402,29
"Chromolaena odorata",0,88.7041666666667,26.9208333333333,8.78333377838135,46.4726638793945,19.8999996185303,108.943603515625,2800,52
"Chromolaena odorata",0,92.9458333333333,20.6458333333333,8.94999980926514,46.1340179443359,23.1000003814697,125.255630493164,1401,25
"Chromolaena odorata",0,92.3791666666667,22.3958333333333,9.09999942779541,45.9595985412598,20.4333324432373,106.931037902832,1001,30
"Chromolaena odorata",0,91.6125,26.2208333333333,9.72499942779541,46.3095245361328,18.3166656494141,89.3505630493164,723,33
"Chromolaena odorata",0,90.6041666666667,26.2791666666667,9.15000057220459,47.1649475097656,19.3166656494141,101.068206787109,1250,30
"Chromolaena odorata",0,92.2708333333333,24.8375,10.0583333969116,47.8968238830566,18.716667175293,84.3439636230469,1577,65
"Chromolaena odorata",0,92.6458333333333,20.6541666666667,8.5,46.4480857849121,21.6833324432373,124.227851867676,1471,26
"Chromolaena odorata",0,89.2708333333333,25.6125,9.75,43.7219734191895,19.6666660308838,100.198570251465,1270,26
"Chromolaena odorata",0,89.3458333333333,26.8125,9.45833301544189,49.0069046020508,20.5166664123535,106.863052368164,2366,51
"Chromolaena odorata",0,89.4708333333333,22.6375,9.05833339691162,41.5519866943359,20.7000007629395,90.322998046875,584,55
"Chromolaena odorata",0,89.0708333333333,22.0708333333333,7.97500038146973,40.688777923584,20.6499996185303,98.2405090332031,508,51
"Chromolaena odorata",0,92.9708333333333,21.7958333333333,8.60833358764648,44.8350677490234,19.5833339691162,108.012794494629,874,27
"Chromolaena odorata",0,91.0708333333333,26.6541666666667,9.71666622161865,47.3983764648438,19.8666667938232,98.1772918701172,1257,41
"Chromolaena odorata",0,88.7458333333333,26.8958333333333,9.00000095367432,46.6321258544922,20.0166664123535,109.534004211426,2709,48
"Chromolaena odorata",0,92.0875,23.5791666666667,9.59166622161865,46.5614891052246,18.8500003814697,85.241455078125,1202,44
"Chromolaena odorata",0,90.1791666666667,22.2708333333333,8.56666660308838,41.7886161804199,20.533332824707,98.0991287231445,830,51
"Chromolaena odorata",0,89.1375,23.1375,10.2916669845581,43.0613670349121,20.0166664123535,89.479736328125,538,46
"Chromolaena odorata",0,92.4708333333333,25.8375,9.16666603088379,45.1559906005859,15.0666666030884,97.2878036499023,1391,31
"Chromolaena odorata",0,89.1458333333333,26.1708333333333,9.61666679382324,44.9376907348633,18.8500003814697,107.946258544922,1567,23
"Chromolaena odorata",0,90.7458333333333,26.7041666666667,9.46666622161865,47.811450958252,19.6000003814697,102.871231079102,1804,44
"Chromolaena odorata",0,89.5625,26.9875,8.79166603088379,43.0964050292969,6.96666669845581,99.1076126098633,1464,67
"Chromolaena odorata",0,92.6958333333333,26.3958333333333,9.65833377838135,44.9224815368652,18.4166660308838,89.7022933959961,920,29
"Chromolaena odorata",0,90.0958333333333,22.6791666666667,8.82499980926514,42.023811340332,20.25,90.6801528930664,748,49
"Chromolaena odorata",0,89.8625,24.5375,9.56666660308838,42.5185165405273,19.2333335876465,92.9722137451172,985,31
"Chromolaena odorata",0,92.1708333333333,25.4875,8.75833320617676,46.340389251709,11.9166669845581,104.687553405762,1951,35
"Chromolaena odorata",0,91.4958333333333,23.0208333333333,9.25833415985107,46.0613594055176,20.3999996185303,97.3397979736328,922,30
"Chromolaena odorata",0,88.0291666666667,26.7125,10.0166664123535,46.1597518920898,19.533332824707,114.777992248535,1746,29
"Chromolaena odorata",0,90.9791666666667,23.3875,9.125,44.5121955871582,20.0166664123535,90.9240264892578,1226,33
"Chromolaena odorata",0,90.6875,23.0791666666667,8.50833320617676,43.4098625183105,20.2000007629395,89.8106155395508,829,38
"Chromolaena odorata",0,92.9541666666667,22.6541666666667,8.74166679382324,46.7468795776367,17.0499992370605,97.0020370483398,943,45
"Chromolaena odorata",0,88.1291666666667,22.8958333333333,10.5416660308838,43.2035484313965,20.2333335876465,97.8129425048828,382,36
"Chromolaena odorata",0,89.1458333333333,25.0208333333333,9.875,43.5022048950195,19.9166679382324,97.9897079467773,994,30
"Chromolaena odorata",0,92.5458333333333,23.7041666666667,9.19999980926514,48.167537689209,17.0666675567627,81.7482757568359,1261,49
"Chromolaena odorata",0,92.1625,25.5791666666667,8.71666622161865,45.8771934509277,12.8500003814697,105.353294372559,2203,34
"Chromolaena odorata",0,89.5875,24.0291666666667,10.0249996185303,41.7708320617676,19.1666660308838,87.0087966918945,799,37
"Chromolaena odorata",0,89.0541666666667,21.8958333333333,7.40833282470703,40.0450439453125,21.033332824707,99.6269454956055,499,49
"Chromolaena odorata",0,88.4125,23.2458333333333,10.8666667938232,42.7821502685547,20.1166667938232,98.2364196777344,400,31
"Chromolaena odorata",0,91.5125,25.8125,8.86666679382324,45.7044677734375,16.466667175293,100.080238342285,2060,44
"Chromolaena odorata",0,89.6791666666667,25.0458333333333,9.49166679382324,42.7552528381348,20.3999996185303,96.0269775390625,1120,28
"Chromolaena odorata",0,90.9208333333333,24.8875,9.35000038146973,45.1690826416016,19.3333339691162,92.842155456543,1275,30
"Chromolaena odorata",0,92.3458333333333,23.1291666666667,9.63333320617676,46.5378456115723,19.6166667938232,91.9872817993164,887,35
"Chromolaena odorata",0,92.0375,25.7375,8.81666660308838,45.9201393127441,13.5833339691162,103.980522155762,2282,38
"Chromolaena odorata",0,89.9708333333333,26.4125,9.97500038146973,48.4223289489746,19.8666667938232,107.227638244629,1576,25
"Chromolaena odorata",0,89.6541666666667,25.6125,9.44166660308838,43.9147338867188,19.2999992370605,99.8632278442383,1403,23
"Chromolaena odorata",0,91.1208333333333,26.1791666666667,9.39999961853027,47.4747505187988,18.8500003814697,88.3394165039062,788,35
"Chromolaena odorata",0,88.1375,22.2625,8.79999923706055,41.5094337463379,20.716667175293,99.3095626831055,404,39
"Chromolaena odorata",0,89.4875,23.6541666666667,10.25,41.6666641235352,19.3999996185303,85.9344482421875,619,42
"Chromolaena odorata",0,91.2375,23.7291666666667,10.0749998092651,45.382884979248,19.3666667938232,88.4485931396484,1163,30
"Chromolaena odorata",0,90.7875,23.8458333333333,9.375,43.4027786254883,19.6499996185303,87.1984939575195,1190,32
"Chromolaena odorata",0,92.9458333333333,22.6458333333333,8.99166679382324,46.1111106872559,18.2333335876465,97.4584503173828,875,36
"Chromolaena odorata",0,89.5708333333333,22.4958333333333,8.72500038146973,41.5476188659668,20.7999992370605,92.4173965454102,616,55
"Chromolaena odorata",0,89.3041666666667,24.2291666666667,10.0583333969116,41.563362121582,19.7999992370605,91.2473220825195,554,34
"Chromolaena odorata",0,91.8708333333333,25.8708333333333,9.02499961853027,45.580810546875,15.716667175293,101.120094299316,1942,39
"Chromolaena odorata",0,89.7625,25.0708333333333,9.52499961853027,43.6926612854004,19.4500007629395,96.0282821655273,1151,27
"Chromolaena odorata",0,89.7208333333333,25.5458333333333,9.40833282470703,43.5570945739746,19.5499992370605,99.0946426391602,1216,22
"Chromolaena odorata",0,90.5958333333333,23.9791666666667,9.28333282470703,43.178295135498,19.4333343505859,86.9273223876953,1145,33
"Chromolaena odorata",0,92.4541666666667,22.9125,9.49166679382324,46.527774810791,19.6000003814697,96.278923034668,937,34
"Chromolaena odorata",0,89.7291666666667,25.6291666666667,9.39999961853027,43.9252319335938,19.5833339691162,100.07950592041,1248,21
